NDAQ	Nasdaq, Inc.	59.4	9.76	n/a	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/ndaq	59.400002	2016-04-21
COTY	Coty Inc.	28.05	9.74	2013	Consumer Non-Durables	Package Goods/Cosmetics	http://www.nasdaq.com/symbol/coty	28.049999	2016-05-05
COH	Coach, Inc.	35.05	9.73	n/a	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/coh	35.049999	2016-04-26
NWL	Newell Rubbermaid Inc.	36.43	9.73	n/a	Consumer Non-Durables	Plastic Products	http://www.nasdaq.com/symbol/nwl	36.430000	2016-04-29
BBY	Best Buy Co., Inc.	28.2	9.66	n/a	Consumer Services	Consumer Electronics/Video Chains	http://www.nasdaq.com/symbol/bby	28.200001	2016-02-25
XRX	Xerox Corporation	9.46	9.58	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/xrx	9.460000	2016-04-22
IFF	Internationa Flavors & Fragrances, Inc.	119.38	9.58	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/iff	119.379997	2016-02-10
GPS	Gap, Inc. (The)	23.77	9.55	n/a	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/gps	23.770000	2016-02-25
KORS	Michael Kors Holdings Limited	51.84	9.54	2011	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/kors	51.840000	2016-05-25
KB	KB Financial Group Inc	24.56	9.49	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/kb	24.559999	2011-04-25
STX	Seagate Technology PLC	31.59	9.45	2002	Technology	Electronic Components	http://www.nasdaq.com/symbol/stx	31.590000	2016-04-15
SRCL	Stericycle, Inc.	111.12	9.44	1996	Basic Industries	Environmental Services	http://www.nasdaq.com/symbol/srcl	111.120003	2016-04-21
WAT	Waters Corporation	115.47	9.43	1995	Capital Goods	Biotechnology: Laboratory Analytical Instruments	http://www.nasdaq.com/symbol/wat	115.470001	2016-04-26
HRS	Harris Corporation	75.68	9.42	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/hrs	75.680000	2016-05-03
HOLX	Hologic, Inc.	33.27	9.41	1990	Health Care	Medical Electronics	http://www.nasdaq.com/symbol/holx	33.270000	2016-04-27
ALU	Alcatel Lucent	3.36	9.4	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/alu	3.360000	2011-05-06
DOV	Dover Corporation	59.94	9.29	n/a	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/dov	59.939999	2016-04-19
HAS	Hasbro, Inc.	74.1	9.23	n/a	Consumer Non-Durables	Recreational Products/Toys	http://www.nasdaq.com/symbol/has	74.099998	2016-02-08
SCG	Scana Corporation	64.56	9.23	n/a	Public Utilities	Power Generation	http://www.nasdaq.com/symbol/scg	64.559998	2016-02-18
LLL	L-3 Communications Holdings, Inc.	117.58	9.22	n/a	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/lll	117.580002	2016-04-28
NLY	Annaly Capital Management Inc	9.73	9.22	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/nly	9.730000	2016-02-22
TSO	Tesoro Corporation	76.24	9.18	n/a	Energy	Integrated oil Companies	http://www.nasdaq.com/symbol/tso	76.239998	2016-05-05
UDR	United Dominion Realty Trust, Inc.	35.02	9.18	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/udr	35.020000	2016-04-25
PSO	Pearson, Plc	11.18	9.17	n/a	Consumer Services	Books	http://www.nasdaq.com/symbol/pso	11.180000	2008-07-28
EQT	EQT Corporation	59.78	9.12	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/eqt	59.779999	2016-04-21
NCLH	Norwegian Cruise Line Holdings Ltd.	39.46	9.05	2013	Consumer Services	Marine Transportation	http://www.nasdaq.com/symbol/nclh	39.459999	2016-02-15
QIHU	Qihoo 360 Technology Co. Ltd.	70.21	9.05	2011	Technology	EDP Services	http://www.nasdaq.com/symbol/qihu	70.209999	2016-02-15
FL	Foot Locker, Inc.	65.81	9.03	n/a	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/fl	65.809998	2016-02-26
FRC	FIRST REPUBLIC BANK	63.3	9.02	n/a	n/a	n/a	http://www.nasdaq.com/symbol/frc	63.299999	2016-04-11
KEY	KeyCorp	10.8	9.02	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/key	10.800000	2016-04-14
DHI	D.R. Horton, Inc.	24.44	9.01	n/a	Capital Goods	Homebuilding	http://www.nasdaq.com/symbol/dhi	24.440001	2016-04-20
CTAS	Cintas Corporation	83.32	9.01	1983	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/ctas	83.320000	2016-03-14
EMN	Eastman Chemical Company	60.39	8.97	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/emn	60.389999	2016-04-28
MXIM	Maxim Integrated Products, Inc.	31.27	8.96	1988	Technology	Semiconductors	http://www.nasdaq.com/symbol/mxim	31.270000	2016-04-21
DGX	Quest Diagnostics Incorporated	62.05	8.89	n/a	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/dgx	62.049999	2016-04-21
BLL	Ball Corporation	65.22	8.89	n/a	Consumer Durables	Containers/Packaging	http://www.nasdaq.com/symbol/bll	65.220001	2016-04-28
WU	Western Union Company (The)	17.56	8.87	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/wu	17.559999	2016-02-09
JWN	Nordstrom, Inc.	48.18	8.86	n/a	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/jwn	48.180000	2016-02-18
LNC	Lincoln National Corporation	35.78	8.85	n/a	Finance	Life Insurance	http://www.nasdaq.com/symbol/lnc	35.779999	2016-04-27
JNPR	Juniper Networks, Inc.	22.9	8.84	1999	Technology	Computer Communications Equipment	http://www.nasdaq.com/symbol/jnpr	22.900000	2016-04-21
TXT	Textron Inc.	32.3	8.84	n/a	Capital Goods	Aerospace	http://www.nasdaq.com/symbol/txt	32.299999	2016-04-26
ALV	Autoliv, Inc.	99.89	8.8	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/alv	99.889999	2016-04-29
CNA	CNA Financial Corporation	32.47	8.78	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/cna	32.470001	2016-02-08
CVC	Cablevision Systems Corporation	31.68	8.77	1986	Consumer Services	Television Services	http://www.nasdaq.com/symbol/cvc	31.680000	2016-02-23
MOS	Mosaic Company (The)	24.86	8.76	n/a	Basic Industries	Agricultural Chemicals	http://www.nasdaq.com/symbol/mos	24.860001	2016-02-11
SLG	SL Green Realty Corporation	87.75	8.75	1997	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/slg	87.750000	2016-04-20
VNTV	Vantiv, Inc.	46.8	8.7	2012	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/vntv	46.799999	2016-04-28
CE	Celanese Corporation	59.01	8.66	2005	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/ce	59.009998	2016-04-14
KMX	CarMax Inc	44.15	8.64	n/a	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/kmx	44.150002	2016-04-07
WRK	Westrock Company	33.4	8.59	2015	Consumer Durables	Containers/Packaging	http://www.nasdaq.com/symbol/wrk	33.400002	2016-01-28
MCHP	Microchip Technology Incorporated	42.22	8.58	1993	Technology	Semiconductors	http://www.nasdaq.com/symbol/mchp	42.220001	2016-05-05
IPG	Interpublic Group of Companies, Inc. (The)	21.08	8.57	n/a	Technology	Advertising	http://www.nasdaq.com/symbol/ipg	21.080000	2016-02-12
JBHT	J.B. Hunt Transport Services, Inc.	74.76	8.57	n/a	Transportation	Trucking Freight/Courier Services	http://www.nasdaq.com/symbol/jbht	74.760002	2016-04-18
COG	Cabot Oil & Gas Corporation	20.66	8.55	1990	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/cog	20.660000	2016-02-19
EXPD	Expeditors International of Washington, Inc.	45.85	8.55	n/a	Transportation	Oil Refining/Marketing	http://www.nasdaq.com/symbol/expd	45.849998	2016-02-22
MTD	Mettler-Toledo International, Inc.	311.68	8.53	1997	Capital Goods	Biotechnology: Laboratory Analytical Instruments	http://www.nasdaq.com/symbol/mtd	311.679993	2016-05-05
BG	Bunge Limited	59.43	8.47	2001	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/bg	59.430000	2016-02-11
VRSN	VeriSign, Inc.	75.67	8.44	1998	Technology	EDP Services	http://www.nasdaq.com/symbol/vrsn	75.669998	2016-02-11
TRIP	TripAdvisor, Inc.	58.37	8.42	n/a	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/trip	58.369999	2016-02-11
PBA	Pembina Pipeline Corp.	22.46	8.39	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/pba	22.459999	undefined
OKS	ONEOK Partners, L.P.	29.33	8.38	n/a	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/oks	29.330000	2016-02-22
SIG	Signet Jewelers Limited	105.18	8.37	n/a	Consumer Services	Consumer Specialties	http://www.nasdaq.com/symbol/sig	105.180000	2016-03-24
LEN	Lennar Corporation	39.53	8.36	n/a	Basic Industries	Homebuilding	http://www.nasdaq.com/symbol/len	39.529999	2016-03-14
NOW	ServiceNow, Inc.	52.31	8.32	2012	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/now	52.310001	2016-04-14
CBG	CBRE Group, Inc.	24.87	8.31	2004	Finance	Real Estate	http://www.nasdaq.com/symbol/cbg	24.870001	2016-04-27
AGNCB	American Capital Agency Corp.	23.89	8.28	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/agncb	23.889999	undefined
RAD	Rite Aid Corporation	7.91	8.28	n/a	Health Care	Medical/Nursing Services	http://www.nasdaq.com/symbol/rad	7.910000	2016-04-06
KSU	Kansas City Southern	75.71	8.26	n/a	Transportation	Railroads	http://www.nasdaq.com/symbol/ksu	75.709999	2016-04-19
XRAY	DENTSPLY International Inc.	58.99	8.25	1987	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/xray	58.990002	2016-02-12
HRB	H&R Block, Inc.	34.98	8.25	n/a	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/hrb	34.980000	2016-03-02
DOX	Amdocs Limited	54.66	8.22	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/dox	54.660000	2016-04-27
UGP	Ultrapar Participacoes S.A.	14.78	8.22	n/a	Public Utilities	Oil/Gas Transmission	http://www.nasdaq.com/symbol/ugp	14.780000	2011-02-23
TIF	Tiffany & Co.	63.86	8.19	1987	Consumer Services	Consumer Specialties	http://www.nasdaq.com/symbol/tif	63.860001	2016-03-18
ALLY	Ally Financial Inc.	17.01	8.19	2014	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/ally	17.010000	2016-04-26
MAS	Masco Corporation	24.3	8.18	n/a	Basic Industries	Forest Products	http://www.nasdaq.com/symbol/mas	24.299999	2016-02-09
TKC	Turkcell Iletisim Hizmetleri AS	9.27	8.16	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/tkc	9.270000	2009-11-04
PAA	Plains All American Pipeline, L.P.	20.46	8.14	1998	Energy	Natural Gas Distribution	http://www.nasdaq.com/symbol/paa	20.459999	2016-02-08
ALK	Alaska Air Group, Inc.	64.56	8.14	n/a	Transportation	Air Freight/Delivery Services	http://www.nasdaq.com/symbol/alk	64.559998	2016-04-21
MLM	Martin Marietta Materials, Inc.	123.05	8.14	1994	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	http://www.nasdaq.com/symbol/mlm	123.050003	2016-02-09
SNA	Snap-On Incorporated	139.9	8.12	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/sna	139.899994	2016-04-21
CNP	CenterPoint Energy, Inc.	18.85	8.11	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/cnp	18.850000	2016-02-26
ASX	Advanced Semiconductor Engineering, Inc.	5.23	8.11	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/asx	5.230000	2011-04-25
ACGL	Arch Capital Group Ltd.	65.94	8.07	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/acgl	65.940002	2016-02-09
AYI	Acuity Brands Inc	184.35	8.07	n/a	Consumer Durables	Building Products	http://www.nasdaq.com/symbol/ayi	184.350006	2016-03-30
MNK	Mallinckrodt plc	69.48	8.06	2013	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mnk	69.480003	2016-05-03
BSAC	Banco Santander Chile	17.07	8.04	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/bsac	17.070000	undefined
SEE	Sealed Air Corporation	40.66	8.03	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/see	40.660000	2016-02-10
XEC	Cimarex Energy Co	84.87	8.03	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/xec	84.870003	2016-02-16
RMD	ResMed Inc.	57.42	8.02	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/rmd	57.419998	2016-04-21
KSS	Kohl&#39;s Corporation	42.06	7.98	1992	Consumer Services	Department/Specialty Retail Stores	http://www.nasdaq.com/symbol/kss	42.060001	2016-02-25
BAP	Credicorp Ltd.	99.29	7.92	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/bap	99.290001	2016-02-08
FNV	Franco-Nevada Corporation	50.06	7.91	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/fnv	50.060001	2001-11-14
SNI	Scripps Networks Interactive, Inc	61.53	7.91	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/sni	61.529999	2016-02-23
BRX	Brixmor Property Group Inc.	26.42	7.89	2013	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/brx	26.420000	2016-02-08
IMS	IMS Health Holdings, Inc.	23.98	7.88	2014	Technology	EDP Services	http://www.nasdaq.com/symbol/ims	23.980000	2016-04-22
SJR	Shaw Communications Inc.	17.31	7.86	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/sjr	17.309999	2011-04-13
HOG	Harley-Davidson, Inc.	40.97	7.86	n/a	Consumer Non-Durables	Motor Vehicles	http://www.nasdaq.com/symbol/hog	40.970001	2016-04-19
IHG	Intercontinental Hotels Group	33.2	7.84	n/a	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/ihg	33.200001	undefined
LULU	lululemon athletica inc.	60.75	7.82	2007	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/lulu	60.750000	2016-03-24
GAS	AGL Resources, Inc.	64.51	7.76	n/a	Public Utilities	Oil/Gas Transmission	http://www.nasdaq.com/symbol/gas	64.510002	2016-02-09
RE	Everest Re Group, Ltd.	180.01	7.76	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/re	180.009995	2016-04-25
LKQ	LKQ Corporation	25.22	7.7	n/a	Consumer Services	Motor Vehicles	http://www.nasdaq.com/symbol/lkq	25.219999	2016-02-25
AKAM	Akamai Technologies, Inc.	43.2	7.69	1999	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/akam	43.200001	2016-02-09
LNT	Alliant Energy Corporation	67.77	7.68	n/a	Public Utilities	Power Generation	http://www.nasdaq.com/symbol/lnt	67.769997	2016-02-22
RDY	Dr. Reddy&#39;s Laboratories Ltd	44.85	7.65	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/rdy	44.849998	2011-05-31
PNW	Pinnacle West Capital Corporation	68.52	7.6	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/pnw	68.519997	2016-02-19
DRI	Darden Restaurants, Inc.	58.99	7.56	n/a	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/dri	58.990002	2016-03-21
ANSS	ANSYS, Inc.	84.7	7.54	1996	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/anss	84.699997	2016-02-25
ARMK	Aramark	31.36	7.54	2013	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/armk	31.360001	2016-02-10
AR	Antero Resources Corporation	27.17	7.53	2013	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/ar	27.170000	2016-02-24
JAZZ	Jazz Pharmaceuticals plc	121.77	7.49	2007	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/jazz	121.769997	2016-02-22
NYCB	New York Community Bancorp, Inc.	15.38	7.46	n/a	Finance	Banks	http://www.nasdaq.com/symbol/nycb	15.380000	2016-04-27
LEA	Lear Corporation	98.59	7.42	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/lea	98.589996	2016-04-22
PNR	Pentair plc.	46.25	7.42	n/a	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/pnr	46.250000	2016-04-19
EEP	Enbridge Energy, L.P.	17.4	7.41	n/a	Energy	Natural Gas Distribution	http://www.nasdaq.com/symbol/eep	17.400000	2016-02-17
CQP	Cheniere Energy Partners, LP	21.87	7.39	2007	Public Utilities	Oil/Gas Transmission	http://www.nasdaq.com/symbol/cqp	21.870001	2015-10-28
RL	Ralph Lauren Corporation	87.25	7.39	1997	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/rl	87.250000	2016-05-11
BPL	Buckeye Partners L.P.	57.14	7.36	1986	Energy	Natural Gas Distribution	http://www.nasdaq.com/symbol/bpl	57.139999	2016-02-12
MPEL	Melco Crown Entertainment Limited	13.46	7.33	2006	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/mpel	13.460000	2016-02-18
GT	The Goodyear Tire & Rubber Company	27.19	7.31	n/a	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/gt	27.190001	2016-02-09
GOLD	Randgold Resources Limited	78.3	7.3	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/gold	78.300003	2011-05-05
AEM	Agnico Eagle Mines Limited	33.51	7.3	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/aem	33.509998	2011-04-28
ETE	Energy Transfer Equity, L.P.	6.98	7.29	2006	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/ete	6.980000	2016-02-24
WYN	Wyndham Worldwide Corp	62.7	7.28	n/a	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/wyn	62.700001	2016-02-09
FBHS	Fortune Brands Home & Security, Inc.	45.48	7.26	n/a	Basic Industries	Homebuilding	http://www.nasdaq.com/symbol/fbhs	45.480000	2016-04-28
VAR	Varian Medical Systems, Inc.	74.69	7.24	n/a	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/var	74.690002	2016-04-27
CLR	Continental Resources, Inc.	19.39	7.23	2007	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/clr	19.389999	2016-02-24
GPN	Global Payments Inc.	55.76	7.21	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/gpn	55.759998	2016-04-06
QSR	Restaurant Brands International Inc.	31.96	7.21	2014	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/qsr	31.959999	undefined
FRO	Frontline Ltd.	9.22	7.21	n/a	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/fro	9.220000	2011-05-31
INGR	Ingredion Incorporated	100.35	7.18	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/ingr	100.349998	2016-04-28
Y	Alleghany Corporation	459.54	7.16	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/y	459.540009	2016-02-23
AVAL	Grupo Aval Acciones y Valores S.A.	6.43	7.16	2014	Finance	Commercial Banks	http://www.nasdaq.com/symbol/aval	6.430000	undefined
TSS	Total System Services, Inc.	38.85	7.15	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/tss	38.849998	2016-04-26
CIB	BanColombia S.A.	29.69	7.14	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/cib	29.690001	2011-03-07
RACE	Ferrari N.V.	37.7	7.12	2015	Capital Goods	Auto Manufacturing	http://www.nasdaq.com/symbol/race	37.700001	2016-05-02
WCN	Waste Connections, Inc.	58.2	7.12	n/a	Public Utilities	Environmental Services	http://www.nasdaq.com/symbol/wcn	58.200001	2016-02-08
WUBA	58.com Inc.	51.07	7.11	2013	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/wuba	51.070000	2016-03-07
BBBY	Bed Bath & Beyond Inc.	43.42	7.1	1992	Consumer Services	Home Furnishings	http://www.nasdaq.com/symbol/bbby	43.419998	2016-04-06
Q	Quintiles Transitional Holdings Inc.	57.5	7.08	2013	Health Care	Biotechnology: Commercial Physical & Biological Resarch	http://www.nasdaq.com/symbol/q	57.500000	2016-02-11
ATO	Atmos Energy Corporation	69.53	7.06	n/a	Public Utilities	Oil/Gas Transmission	http://www.nasdaq.com/symbol/ato	69.529999	2016-05-04
CDK	CDK Global, Inc.	44.31	7.06	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/cdk	44.310001	2016-04-28
VER	VEREIT Inc.	7.75	7.01	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/ver	7.750000	2016-02-24
CF	CF Industries Holdings, Inc.	29.97	6.99	2005	Basic Industries	Agricultural Chemicals	http://www.nasdaq.com/symbol/cf	29.969999	2016-02-17
SBNY	Signature Bank	136.58	6.95	2004	Finance	Major Banks	http://www.nasdaq.com/symbol/sbny	136.580002	2016-04-19
NWS	News Corporation	11.92	6.93	n/a	Consumer Services	Newspapers/Magazines	http://www.nasdaq.com/symbol/nws	11.920000	2011-05-02
MBT	Mobile TeleSystems OJSC	6.96	6.92	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/mbt	6.960000	2012-03-07
IT	Gartner, Inc.	82.82	6.86	1993	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/it	82.820000	2016-05-05
HBAN	Huntington Bancshares Incorporated	8.58	6.84	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/hban	8.580000	2016-04-20
CNC	Centene Corporation	57	6.79	n/a	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/cnc	57.000000	2016-02-09
DRE	Duke Realty Corporation	19.68	6.79	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/dre	19.680000	2016-04-27
AJG	Arthur J. Gallagher & Co.	38.32	6.77	n/a	Finance	Specialty Insurers	http://www.nasdaq.com/symbol/ajg	38.320000	2016-04-22
POM	PEPCO Holdings, Inc.	26.59	6.74	n/a	Public Utilities	Power Generation	http://www.nasdaq.com/symbol/pom	26.590000	2016-02-25
AMG	Affiliated Managers Group, Inc.	124.75	6.74	n/a	Finance	Investment Managers	http://www.nasdaq.com/symbol/amg	124.750000	2016-04-26
UNM	Unum Group	27.68	6.74	n/a	Finance	Accident &Health Insurance	http://www.nasdaq.com/symbol/unm	27.680000	2016-04-27
SABR	Sabre Corporation	24.29	6.74	2014	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/sabr	24.290001	2016-02-09
PRE	PartnerRe Ltd.	140.43	6.73	1993	Finance	Accident &Health Insurance	http://www.nasdaq.com/symbol/pre	140.429993	2016-02-08
YPF	YPF Sociedad Anonima	17.12	6.73	1993	Energy	Integrated oil Companies	http://www.nasdaq.com/symbol/ypf	17.120001	2011-03-02
OAK	Oaktree Capital Group, LLC	43.62	6.72	2012	Finance	Investment Managers	http://www.nasdaq.com/symbol/oak	43.619999	2016-02-09
REG	Regency Centers Corporation	71.27	6.71	1993	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/reg	71.269997	2016-02-10
MSCI	MSCI Inc	65.29	6.7	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/msci	65.290001	2016-04-28
IHS	IHS Inc.	99.76	6.7	2005	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/ihs	99.760002	2016-03-22
NI	NiSource, Inc	20.98	6.69	n/a	Public Utilities	Power Generation	http://www.nasdaq.com/symbol/ni	20.980000	2016-02-18
PCL	Plum Creek Timber Company, Inc.	38.28	6.65	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/pcl	38.279999	2016-04-25
ETFC	E*TRADE Financial Corporation	22.67	6.64	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/etfc	22.670000	2016-04-21
NTAP	NetApp, Inc.	22.64	6.62	1995	Technology	Electronic Components	http://www.nasdaq.com/symbol/ntap	22.639999	2016-02-17
BWA	BorgWarner Inc.	29.45	6.6	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/bwa	29.450001	2016-02-11
GRMN	Garmin Ltd.	34.69	6.6	2000	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/grmn	34.689999	2016-02-17
IEP	Icahn Enterprises L.P.	51.06	6.58	n/a	Energy	Integrated oil Companies	http://www.nasdaq.com/symbol/iep	51.060001	2016-02-25
XYL	Xylem Inc.	36.66	6.58	2011	Capital Goods	Fluid Controls	http://www.nasdaq.com/symbol/xyl	36.660000	2016-05-03
FSLR	First Solar, Inc.	65.07	6.57	2006	Technology	Semiconductors	http://www.nasdaq.com/symbol/fslr	65.070000	2016-02-22
VIPS	Vipshop Holdings Limited	11.3	6.57	2012	Consumer Services	Catalog/Specialty Distribution	http://www.nasdaq.com/symbol/vips	11.300000	2016-02-15
FCX	Freeport-McMoran, Inc.	5.68	6.57	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/fcx	5.680000	2016-04-21
AES	The AES Corporation	9.75	6.56	n/a	Basic Industries	Electric Utilities: Central	http://www.nasdaq.com/symbol/aes	9.750000	2016-02-24
TMK	Torchmark Corporation	52.82	6.51	n/a	Finance	Life Insurance	http://www.nasdaq.com/symbol/tmk	52.820000	2016-04-20
IDXX	IDEXX Laboratories, Inc.	71.04	6.46	1991	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	http://www.nasdaq.com/symbol/idxx	71.040001	2016-04-26
MAA	Mid-America Apartment Communities, Inc.	85.56	6.45	1994	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/maa	85.559998	2016-04-27
NWSA	News Corporation	11.1	6.45	n/a	Consumer Services	Newspapers/Magazines	http://www.nasdaq.com/symbol/nwsa	11.100000	2016-05-03
TE	TECO Energy, Inc.	27.28	6.42	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/te	27.280001	2016-04-26
CPT	Camden Property Trust	73.93	6.42	1993	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/cpt	73.930000	2016-04-28
FMX	Fomento Economico Mexicano S.A.B. de C.V.	89.71	6.42	n/a	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/fmx	89.709999	2011-02-25
WR	Westar Energy, Inc.	45.26	6.4	n/a	Public Utilities	Power Generation	http://www.nasdaq.com/symbol/wr	45.259998	2016-02-24
IBB	iShares Nasdaq Biotechnology Index Fund	256.24	6.39	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ibb	256.239990	undefined
CCK	Crown Holdings, Inc.	45.81	6.39	n/a	Consumer Durables	Containers/Packaging	http://www.nasdaq.com/symbol/cck	45.810001	2016-04-14
LPL	LG Display Co., Ltd.	8.87	6.35	2004	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/lpl	8.870000	2011-04-18
